order_id,customer_id,order_timestamp,delivery_slot,delivery_duration_min,basket_value_eur,zip_code,city
62,329,2024-02-17 03:00:00,14:00-18:00,44.80004184566379,43.57539428842476,1016,Utrecht
63,328,2024-02-04 01:00:00,16:00-14:00,42.67500039022519,44.60815991808143,1016,Utrecht
64,116,2024-02-19 18:00:00,18:00-12:00,42.60490732920501,27.445958983174506,1012,Amsterdam
65,429,2024-01-01 11:00:00,10:00-18:00,21.665261728222653,68.58704237314357,1016,Amsterdam
66,337,2024-01-09 02:00:00,16:00-14:00,26.515832718382008,22.5278490729824,1013,Utrecht
67,337,2024-01-28 07:00:00,12:00-12:00,30.047329790588122,48.428454100498165,1013,Utrecht
68,369,2024-03-21 01:00:00,14:00-16:00,47.144208034686756,35.77828389437123,1011,Amsterdam
69,225,2024-03-27 13:00:00,18:00-14:00,22.646250928731142,45.93474919011959,1013,Rotterdam
70,352,2024-03-08 11:00:00,18:00-20:00,50.23226707178839,25.379110918101123,1014,Rotterdam
71,328,2024-02-16 15:00:00,10:00-18:00,42.79834114078683,58.37495204656318,1016,Utrecht
72,147,2024-02-02 09:00:00,8:00-14:00,46.54230224722774,30.672306025506902,1014,Amsterdam
73,63,2024-01-19 11:00:00,12:00-20:00,25.704669227550013,62.493796696492296,1013,Amsterdam
74,294,2024-01-13 09:00:00,18:00-10:00,35.7230236269013,31.08584322215565,1013,Rotterdam
75,323,2024-02-03 15:00:00,10:00-12:00,37.98942786131316,59.628186286566084,1011,Rotterdam
76,443,2024-03-14 08:00:00,12:00-18:00,37.549670020226934,32.53552685416478,1016,Utrecht
77,325,2024-02-05 04:00:00,12:00-12:00,37.95657400846717,35.78085433102238,1013,Utrecht
78,13,2024-02-12 07:00:00,8:00-10:00,32.23473519604889,44.9723086745382,1016,Rotterdam
79,431,2024-02-27 16:00:00,18:00-14:00,36.3520708106366,32.281099447743266,1014,Utrecht
80,494,2024-02-28 05:00:00,14:00-10:00,45.33563955065187,31.83936323129938,1014,Rotterdam
81,189,2024-01-24 01:00:00,12:00-20:00,23.3348769155911,32.45488045502167,1013,Amsterdam
82,287,2024-01-18 12:00:00,18:00-16:00,50.47050118905403,49.78283376908911,1013,Rotterdam
83,208,2024-02-22 21:00:00,8:00-16:00,44.818989563684475,44.99325901976608,1014,Utrecht
84,114,2024-02-22 12:00:00,18:00-18:00,25.347981073166668,45.78946841840468,1015,Amsterdam
85,480,2024-01-08 16:00:00,8:00-20:00,38.838360434553216,40.13050718458685,1014,Rotterdam
86,22,2024-01-20 11:00:00,10:00-20:00,44.01498776158044,53.230498497910034,1011,Utrecht
87,349,2024-02-24 10:00:00,12:00-20:00,22.64706676114316,60.75087046680934,1013,Utrecht
88,214,2024-03-06 16:00:00,12:00-14:00,35.41978433376601,53.63425596301839,1011,Amsterdam
89,171,2024-01-14 23:00:00,18:00-20:00,34.214846991649935,41.86542673126006,1014,Rotterdam
90,323,2024-03-03 09:00:00,10:00-14:00,28.544194574931055,26.68822374488512,1011,Rotterdam
91,54,2024-03-26 19:00:00,8:00-20:00,35.92356836764013,15.34378950473883,1011,Utrecht
92,394,2024-03-01 07:00:00,8:00-14:00,28.997134240372098,44.027027244403584,1015,Amsterdam
93,298,2024-01-25 11:00:00,10:00-20:00,48.743070689707366,15.102128806626713,1014,Amsterdam
94,320,2024-03-19 09:00:00,12:00-20:00,28.7335567867259,42.010419999966416,1014,Amsterdam
95,126,2024-01-09 08:00:00,10:00-16:00,42.919789400131585,66.03934798209856,1014,Utrecht
96,277,2024-01-22 17:00:00,14:00-14:00,18.446136123798354,27.69794924053187,1011,Utrecht
97,464,2024-03-19 15:00:00,14:00-10:00,33.38190196150039,25.708395779791335,1011,Amsterdam
98,204,2024-03-12 07:00:00,10:00-16:00,35.12311157351359,54.554013441213336,1016,Utrecht
99,194,2024-02-02 19:00:00,14:00-12:00,33.05708949384469,5.0,1015,Rotterdam
100,169,2024-01-03 11:00:00,10:00-18:00,31.03681702804609,50.72712210593175,1014,Utrecht
101,152,2024-01-25 01:00:00,8:00-12:00,28.324849746548775,67.0276391359124,1015,Amsterdam
102,35,2024-01-14 08:00:00,10:00-12:00,42.54540780014903,31.91272635907485,1016,Utrecht
103,184,2024-03-01 18:00:00,12:00-18:00,44.994578550953804,29.336403793231746,1016,Amsterdam
104,286,2024-03-25 21:00:00,10:00-16:00,34.1783911414335,53.85034946399295,1011,Amsterdam
105,57,2024-02-08 10:00:00,16:00-10:00,24.033624919783602,27.438843338606677,1012,Rotterdam
106,222,2024-02-28 17:00:00,10:00-10:00,52.939493313868276,57.162280856016906,1015,Rotterdam
107,303,2024-03-11 14:00:00,8:00-16:00,26.202025670921195,28.660351076267006,1013,Utrecht
108,163,2024-01-24 16:00:00,8:00-20:00,20.405777415168526,71.52603503001629,1015,Amsterdam
109,19,2024-02-15 21:00:00,18:00-14:00,15.0,54.93458468592344,1012,Utrecht
110,370,2024-01-22 22:00:00,10:00-20:00,35.9945189691266,45.57065715284699,1014,Rotterdam
111,264,2024-02-06 06:00:00,10:00-16:00,32.825836144847635,70.66132414638533,1013,Utrecht
112,282,2024-01-12 15:00:00,10:00-16:00,45.30956649146339,60.473155617775525,1015,Rotterdam
113,113,2024-03-19 20:00:00,16:00-14:00,41.11084563445547,50.52925165414966,1013,Utrecht
114,488,2024-03-13 23:00:00,12:00-12:00,37.90201224585038,17.051700993922775,1014,Rotterdam
115,327,2024-01-29 01:00:00,12:00-14:00,32.28632804537251,34.4775893839592,1016,Amsterdam
116,30,2024-02-17 23:00:00,14:00-16:00,46.09977272197666,61.2811438330576,1013,Amsterdam
117,135,2024-01-14 19:00:00,16:00-16:00,53.67389901752533,25.49810935188599,1011,Amsterdam
118,67,2024-02-18 21:00:00,8:00-14:00,45.08979199129904,33.51415090045943,1012,Rotterdam
119,65,2024-03-25 23:00:00,10:00-20:00,30.3646836915079,29.66853318740084,1011,Amsterdam
120,292,2024-03-02 13:00:00,10:00-10:00,42.81565553882175,51.03535239481864,1011,Amsterdam
121,25,2024-01-02 11:00:00,12:00-14:00,30.97910274532785,59.45417716294321,1016,Amsterdam
122,37,2024-03-12 04:00:00,16:00-12:00,23.949326841400257,59.46898377886856,1016,Amsterdam
123,1,2024-03-01 03:00:00,12:00-16:00,26.009609378780546,32.20770905891604,1014,Amsterdam
124,399,2024-02-27 11:00:00,8:00-20:00,31.418215958622543,50.82987783553021,1011,Rotterdam
125,37,2024-01-19 07:00:00,8:00-18:00,36.03959678963544,31.50176074431456,1016,Amsterdam
126,141,2024-02-16 15:00:00,16:00-20:00,55.60581152575459,41.8417725039295,1012,Rotterdam
127,232,2024-01-07 19:00:00,10:00-20:00,26.18310524388132,52.80252148419025,1014,Rotterdam
128,136,2024-01-07 03:00:00,8:00-12:00,48.234884896913286,60.92063004943777,1015,Amsterdam
129,389,2024-01-09 02:00:00,18:00-12:00,31.82740448307431,12.759045095082655,1011,Rotterdam
130,188,2024-01-28 14:00:00,16:00-12:00,15.0,46.479520371127485,1011,Amsterdam
131,128,2024-01-20 23:00:00,16:00-20:00,29.94273997069662,66.10939955294913,1013,Utrecht
132,201,2024-01-06 02:00:00,12:00-16:00,46.76696993167691,48.48329144513051,1011,Amsterdam
133,127,2024-02-29 07:00:00,16:00-14:00,38.446695193292356,46.239199091899685,1016,Amsterdam
134,257,2024-02-10 04:00:00,18:00-20:00,39.04451198663957,36.55489272779447,1013,Utrecht
135,164,2024-03-15 02:00:00,8:00-18:00,48.2850400884438,65.7112945167942,1016,Rotterdam
136,35,2024-03-02 21:00:00,10:00-18:00,24.636637110642724,37.24823857183091,1016,Utrecht
137,194,2024-03-24 22:00:00,8:00-16:00,24.482495699077496,43.497759143260076,1015,Rotterdam
138,191,2024-01-30 13:00:00,12:00-20:00,15.0,37.94680232202406,1013,Rotterdam
139,104,2024-02-07 23:00:00,18:00-10:00,43.77082071242785,46.62293262772446,1011,Rotterdam
140,23,2024-02-26 16:00:00,14:00-12:00,40.624842336296034,66.38477998572294,1014,Rotterdam
141,265,2024-03-13 06:00:00,14:00-12:00,42.23966519591114,31.408402041350055,1014,Amsterdam
142,290,2024-03-16 23:00:00,16:00-20:00,23.169887759432193,46.688298963777996,1014,Utrecht
143,430,2024-03-06 19:00:00,8:00-20:00,18.95751044080147,50.86596750323713,1013,Utrecht
144,462,2024-01-29 08:00:00,16:00-10:00,21.803816915666673,32.815017975459796,1014,Utrecht
145,384,2024-02-25 13:00:00,16:00-14:00,25.774277276412956,44.114762158339204,1012,Amsterdam
146,260,2024-01-24 03:00:00,12:00-10:00,50.53958908912854,72.77010179236618,1011,Amsterdam
147,414,2024-01-26 09:00:00,12:00-12:00,45.00126723782502,18.472660081680726,1012,Rotterdam
148,479,2024-03-30 20:00:00,12:00-18:00,30.417793593796798,38.681988927638976,1013,Utrecht
149,358,2024-01-16 11:00:00,8:00-12:00,37.99251993259985,48.758392603951386,1016,Utrecht
150,75,2024-01-26 15:00:00,12:00-14:00,28.216377538522615,39.36085546001616,1016,Utrecht
151,355,2024-03-20 18:00:00,18:00-16:00,38.64279760781657,88.29371205846167,1015,Rotterdam
152,72,2024-02-05 06:00:00,14:00-12:00,23.619042622580018,53.23036104721939,1016,Utrecht
153,259,2024-01-02 18:00:00,18:00-18:00,42.50251445973931,29.334462557107862,1014,Rotterdam
154,398,2024-02-06 00:00:00,18:00-18:00,26.50296702415607,9.948609670195367,1012,Amsterdam
155,188,2024-02-22 20:00:00,14:00-18:00,43.05915028543157,50.104137941277806,1011,Amsterdam
156,461,2024-02-27 10:00:00,10:00-16:00,30.72577091805658,33.665713142886915,1011,Rotterdam
157,173,2024-02-02 16:00:00,18:00-12:00,27.09924046401726,64.3334775941798,1016,Amsterdam
158,480,2024-01-20 19:00:00,14:00-18:00,51.12996717249656,40.877016556344245,1014,Rotterdam
159,290,2024-01-04 10:00:00,12:00-18:00,36.76946184893765,36.474725389957044,1014,Utrecht
160,45,2024-02-17 05:00:00,16:00-18:00,31.778186289514426,36.22129264282523,1015,Utrecht
161,61,2024-02-03 07:00:00,16:00-10:00,42.58178308351264,59.79763760743918,1014,Utrecht
162,83,2024-02-08 23:00:00,12:00-12:00,21.60008930425115,51.23374559750946,1014,Amsterdam
163,123,2024-03-10 12:00:00,10:00-18:00,46.06863589260359,71.33935085686318,1016,Rotterdam
164,358,2024-01-14 13:00:00,12:00-14:00,33.605552935915505,41.773393256952176,1016,Utrecht
165,16,2024-03-04 22:00:00,10:00-10:00,41.00787715668437,57.93419118079549,1014,Amsterdam
166,66,2024-03-23 17:00:00,8:00-12:00,19.521265389769137,58.190641266174694,1014,Amsterdam
167,424,2024-03-22 20:00:00,8:00-10:00,31.175740418670046,55.107201795953394,1016,Amsterdam
168,145,2024-02-04 20:00:00,16:00-18:00,35.04580139345484,37.35213271430037,1013,Rotterdam
169,375,2024-01-22 03:00:00,12:00-20:00,45.30299213618528,52.10112045068682,1012,Utrecht
170,162,2024-03-29 07:00:00,10:00-18:00,41.80411063937483,43.54136339903998,1012,Utrecht
171,234,2024-02-22 22:00:00,18:00-14:00,31.075229623825834,43.14725593362686,1013,Amsterdam
172,380,2024-01-27 16:00:00,14:00-18:00,38.17947757323381,32.912845624721015,1013,Utrecht
173,144,2024-03-19 06:00:00,12:00-10:00,47.56569101726981,13.194918881539152,1015,Utrecht
174,358,2024-01-26 07:00:00,14:00-12:00,33.000115165774396,63.72564546297277,1016,Utrecht
175,188,2024-03-22 14:00:00,14:00-10:00,31.911350395646924,51.473375539289705,1011,Amsterdam
176,322,2024-01-24 13:00:00,18:00-12:00,16.102953572470874,24.852026704846104,1011,Amsterdam
177,450,2024-02-26 23:00:00,10:00-12:00,32.2092766465719,55.76565690821971,1016,Utrecht
178,474,2024-03-28 13:00:00,14:00-16:00,17.603729613154783,64.02203239485362,1011,Utrecht
179,13,2024-03-14 01:00:00,18:00-12:00,33.856653209667925,56.665011700742426,1016,Rotterdam
180,184,2024-03-06 21:00:00,8:00-16:00,44.88135143242747,31.625427317506045,1016,Amsterdam
181,111,2024-03-23 18:00:00,18:00-10:00,15.0,34.020121611963035,1013,Amsterdam
182,415,2024-03-28 17:00:00,12:00-18:00,47.3420882462079,36.78185977728828,1016,Amsterdam
183,290,2024-01-06 08:00:00,8:00-20:00,31.697768733438014,57.916272093057174,1014,Utrecht
184,295,2024-03-19 00:00:00,18:00-18:00,34.72835132873394,52.18439788752015,1011,Rotterdam
185,451,2024-01-30 09:00:00,10:00-12:00,29.97580219861458,86.85437432322279,1013,Amsterdam
186,392,2024-02-05 11:00:00,12:00-10:00,17.867631174513406,20.386724074231758,1013,Utrecht
187,215,2024-01-01 07:00:00,14:00-16:00,27.170108257037597,44.21102495147002,1011,Amsterdam
188,462,2024-03-27 12:00:00,14:00-10:00,55.97410068449484,16.08367110985202,1014,Utrecht
189,120,2024-02-17 07:00:00,10:00-20:00,24.039545037465484,53.94971857101771,1014,Utrecht
190,382,2024-03-11 18:00:00,10:00-12:00,19.114576382744495,61.00341927970885,1012,Utrecht
191,55,2024-03-03 10:00:00,12:00-20:00,36.41291027407103,66.63159175152215,1012,Amsterdam
192,27,2024-03-09 12:00:00,18:00-20:00,34.142234848276836,47.82783139297184,1014,Amsterdam
193,118,2024-01-12 11:00:00,12:00-10:00,31.766702092043523,16.300359436084058,1014,Rotterdam
194,221,2024-03-11 22:00:00,18:00-14:00,35.14447943352256,44.24777143790627,1016,Utrecht
195,231,2024-03-15 19:00:00,18:00-18:00,41.44202610696157,51.55184841036539,1016,Utrecht
196,53,2024-01-11 02:00:00,14:00-12:00,29.12836400214686,29.922806179737798,1012,Rotterdam
197,295,2024-01-08 02:00:00,16:00-12:00,36.94410208282617,41.025320047163376,1011,Rotterdam
198,321,2024-01-28 04:00:00,10:00-10:00,45.23874662130004,25.844255481059296,1013,Rotterdam
199,401,2024-03-21 12:00:00,12:00-18:00,25.04711333245205,35.809432059632066,1014,Rotterdam
200,233,2024-02-16 05:00:00,16:00-14:00,15.0,58.68699854104969,1013,Utrecht
201,158,2024-03-03 11:00:00,14:00-14:00,41.70808492095916,55.202444201869376,1013,Amsterdam
202,437,2024-03-28 11:00:00,12:00-10:00,60.02962575602973,24.071707358453377,1014,Rotterdam
203,269,2024-03-30 22:00:00,18:00-20:00,34.92645346351185,34.425222785429014,1016,Rotterdam
204,21,2024-03-23 04:00:00,12:00-18:00,37.019322010659565,45.856379771636114,1015,Amsterdam
205,403,2024-02-14 10:00:00,16:00-12:00,32.041915669060096,48.397864778218086,1011,Amsterdam
206,53,2024-03-25 19:00:00,12:00-16:00,50.88060841510259,35.05656365181084,1012,Rotterdam
207,275,2024-02-05 17:00:00,8:00-10:00,34.22243067055133,52.14686179982389,1014,Rotterdam
208,313,2024-02-13 17:00:00,8:00-12:00,33.13435839985065,44.47076669227856,1011,Rotterdam
209,281,2024-01-13 10:00:00,10:00-18:00,44.10863814269203,6.35055349709166,1014,Utrecht
210,214,2024-02-08 11:00:00,8:00-18:00,30.157270378031782,36.4249450908495,1011,Amsterdam
211,31,2024-01-06 16:00:00,16:00-12:00,22.153062989241455,35.996614048341435,1013,Utrecht
212,337,2024-02-13 11:00:00,16:00-16:00,43.82300379545694,55.17410550584614,1013,Utrecht
213,183,2024-01-09 18:00:00,18:00-18:00,29.084527923278543,55.44088855767072,1013,Utrecht
214,23,2024-03-06 14:00:00,18:00-20:00,25.24539972323987,19.9184584360818,1014,Rotterdam
215,32,2024-02-02 11:00:00,12:00-18:00,56.00048158573187,51.57707635494852,1012,Amsterdam
216,446,2024-02-21 06:00:00,18:00-16:00,33.21403196777288,43.890542318989624,1015,Utrecht
217,74,2024-03-16 02:00:00,18:00-12:00,39.94226082297333,46.896366121871054,1014,Amsterdam
218,10,2024-02-14 09:00:00,12:00-18:00,35.29528241007777,35.79259471959404,1015,Rotterdam
219,484,2024-01-18 02:00:00,10:00-12:00,26.136805096296715,44.072551158484785,1016,Utrecht
220,456,2024-01-18 18:00:00,18:00-18:00,41.89433620021923,62.254902338675095,1012,Utrecht
221,54,2024-03-02 07:00:00,14:00-12:00,38.14578983786724,46.682786386371376,1011,Utrecht
222,52,2024-02-09 05:00:00,12:00-12:00,28.406201683600678,44.36359941573159,1012,Rotterdam
223,148,2024-03-20 11:00:00,16:00-18:00,39.33190337856338,37.81194938705676,1015,Amsterdam
224,160,2024-01-31 21:00:00,12:00-14:00,29.85689905869998,60.783839006159454,1014,Rotterdam
225,370,2024-02-28 00:00:00,12:00-20:00,23.9550463989147,25.788182749991847,1014,Rotterdam
226,14,2024-02-21 19:00:00,8:00-18:00,22.94332745647877,32.970455973256236,1015,Utrecht
227,178,2024-03-07 16:00:00,14:00-20:00,37.70058620962979,24.926829273219187,1011,Amsterdam
228,412,2024-02-22 07:00:00,16:00-18:00,31.172690700715556,48.01027762575248,1014,Utrecht
229,366,2024-01-14 15:00:00,10:00-10:00,50.017040190439616,62.69621409623166,1015,Amsterdam
230,500,2024-03-02 02:00:00,12:00-12:00,34.57041886662043,40.06806873645827,1014,Amsterdam
231,53,2024-03-28 11:00:00,8:00-12:00,27.14796706546418,28.95891697837709,1012,Rotterdam
232,408,2024-03-22 22:00:00,8:00-18:00,36.57817638643912,69.54669725557456,1016,Amsterdam
233,335,2024-01-16 15:00:00,16:00-18:00,22.057326784253938,51.769245999725996,1016,Rotterdam
234,22,2024-01-11 22:00:00,8:00-16:00,34.158687594752976,49.16286215451418,1011,Utrecht
235,30,2024-01-12 02:00:00,14:00-20:00,38.19166776478276,42.14714036740497,1013,Amsterdam
236,191,2024-03-22 00:00:00,10:00-18:00,36.95672307635306,55.035212577862225,1013,Rotterdam
237,260,2024-03-19 21:00:00,18:00-12:00,48.02799930519758,48.927833464180054,1011,Amsterdam
238,205,2024-03-20 05:00:00,12:00-18:00,60.975171258444504,37.780973574309286,1011,Utrecht
239,59,2024-03-09 20:00:00,14:00-14:00,41.71397371341285,40.29296059780709,1014,Rotterdam
240,471,2024-03-01 04:00:00,10:00-16:00,46.7879632778552,29.70169798480449,1011,Amsterdam
241,264,2024-01-02 21:00:00,10:00-12:00,60.4346265965724,27.83152218708754,1013,Utrecht
242,466,2024-01-25 23:00:00,12:00-20:00,24.937741521835243,40.55021707354751,1012,Rotterdam
243,12,2024-01-30 23:00:00,16:00-18:00,36.30627408775008,62.31322338437211,1013,Rotterdam
244,119,2024-03-20 16:00:00,18:00-12:00,30.220034679133413,29.487551817579874,1011,Rotterdam
245,415,2024-02-23 20:00:00,16:00-10:00,43.42657710261072,57.545550438861156,1016,Amsterdam
246,462,2024-01-26 00:00:00,14:00-10:00,37.71618919476621,33.01597719514801,1014,Utrecht
247,290,2024-01-16 20:00:00,14:00-20:00,26.81567680096066,18.200953909534515,1014,Utrecht
248,338,2024-01-05 21:00:00,14:00-20:00,35.10947816347044,53.19899637883614,1012,Utrecht
249,248,2024-01-11 19:00:00,8:00-16:00,45.46922739655885,69.43152131362173,1015,Utrecht
250,354,2024-02-15 18:00:00,10:00-18:00,21.962753689749338,32.16397379597958,1016,Utrecht
251,127,2024-03-03 15:00:00,8:00-14:00,27.02655444361021,21.4519363664976,1016,Amsterdam
252,75,2024-03-26 14:00:00,16:00-20:00,25.527249149581912,51.82372126620033,1016,Utrecht
253,361,2024-01-16 05:00:00,16:00-16:00,38.2639655548691,31.152387067920074,1011,Amsterdam
254,204,2024-03-10 01:00:00,10:00-18:00,47.4051607961496,53.04969867706392,1016,Utrecht
255,49,2024-03-01 21:00:00,16:00-16:00,15.0,62.27219391305763,1011,Rotterdam
256,79,2024-03-25 08:00:00,16:00-18:00,35.94398563478583,49.959262434044035,1014,Amsterdam
257,441,2024-02-02 22:00:00,8:00-18:00,25.757792827248156,57.14652462518207,1015,Rotterdam
258,479,2024-02-01 02:00:00,14:00-20:00,45.054027748299845,57.2491823045205,1013,Utrecht
259,241,2024-01-14 00:00:00,14:00-14:00,32.63031724428746,59.84920068267945,1016,Rotterdam
260,349,2024-01-23 09:00:00,12:00-18:00,36.30673939077398,45.67816151336221,1013,Utrecht
261,154,2024-02-08 08:00:00,12:00-10:00,34.986630047979396,56.68614641090481,1015,Rotterdam
262,274,2024-02-14 21:00:00,10:00-18:00,46.24218803189845,47.46602619234467,1011,Amsterdam
263,96,2024-03-03 02:00:00,14:00-18:00,55.486315307977826,50.86980257902839,1014,Amsterdam
264,214,2024-02-03 05:00:00,12:00-10:00,23.65334670118559,90.77566979877938,1011,Amsterdam
265,294,2024-01-15 11:00:00,8:00-12:00,25.47443882005348,48.624007853784995,1013,Rotterdam
266,209,2024-01-12 08:00:00,16:00-12:00,38.214979025547066,22.533601007949507,1016,Amsterdam
267,343,2024-01-30 23:00:00,18:00-18:00,26.835976516980814,42.03871233723538,1011,Rotterdam
268,88,2024-03-14 21:00:00,14:00-16:00,44.33583770400274,40.3421136653659,1016,Amsterdam
269,306,2024-01-29 12:00:00,10:00-14:00,45.941174590843374,41.02809597368079,1012,Rotterdam
270,264,2024-03-29 14:00:00,14:00-12:00,29.53423687753542,59.30163639379448,1013,Utrecht
271,425,2024-01-26 21:00:00,18:00-20:00,27.36462733358525,61.95887096496044,1011,Rotterdam
272,390,2024-03-25 23:00:00,14:00-18:00,32.25220978347281,43.41547135953904,1011,Amsterdam
273,325,2024-02-09 10:00:00,10:00-16:00,36.04018213963018,24.121884772216173,1013,Utrecht
274,428,2024-01-22 02:00:00,14:00-20:00,38.148371898951915,46.486433627746614,1016,Utrecht
275,377,2024-03-06 22:00:00,12:00-14:00,15.0,36.849168868564995,1012,Utrecht
